id,name,host_id,host_name,neighbourhood_group,neighbourhood,lat,long,country,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,instant_bookable_False,instant_bookable_True,instant_bookable_unknown,host_identity_verified_unknown,host_identity_verified_verified,price_per_night,availability_level,is_highly_rated,is_active,host_experience,is_expensive,price_category
43329608,Cute room for rent,87026779871,Alida,Queens,Maspeth,40.73577,-73.89981,United States,1.0,Private room,2011.0,50,10,1.0,1.0,10/25/2018,0.12,4.0,3.0,173.0,"- Be respectful, we are opening our home to you. - Clean up after yourself. - Be mindful of the neighbors and our busy work schedule. - If you have any questions, please ask, we are very friendly people. - Enjoy your stay!",False,True,False,False,True,50.0,medium,False,True,small,False,low
16517652,Shineroom,28705023931,Rasul,Queens,Flushing,40.76245,-73.8238,United States,1.0,Private room,2012.0,308,62,5.0,34.0,6/8/2019,1.82,2.0,1.0,353.0,"Drinking in moderation, smoking outdoors, no drugs. Please clean up after yourself.",True,False,False,False,False,61.6,high,False,True,new,False,low
5100507,Chez Jesse Vacation Spot - Garden,92328331080,Jesse,Manhattan,East Harlem,40.80843,-73.93722,United States,1.0,Private room,2005.0,291,58,1.0,134.0,6/13/2019,2.69,1.0,3.0,301.0,"No smoking, no loud parties. I would consider a pet, for an extra fee.",False,True,False,False,True,291.0,high,False,True,small,False,low
28582093,A Quiet Room in the West Village,97305398204,Pedro,Manhattan,West Village,40.73833,-74.0042,United States,0.0,Private room,2007.0,821,164,1.0,222.0,3/1/2022,2.95,2.0,1.0,259.0,none,True,False,False,False,False,821.0,high,False,True,new,True,high
5333025,"Central Park- 5 mins. away, Subway on corner(med.)",95023234443,Elisa,Manhattan,East Harlem,40.79155,-73.94746,United States,1.0,Private room,2013.0,642,128,1.0,70.0,6/18/2019,1.36,2.0,4.0,394.0,"No Smoking on the apartment.  No Ilegal Drugs  No Parties on property. No pets PLEASE TRY  TO BE AS QUIET AS POSSIBLE CONSIDER OTHER NEIGHBORS OR TENANTS. THANK YOU IN ADVANCE!. Reiterating what's below>>> No parties!  No loud noises, please! - realize that there are other guests (and especially residents) like you in the building that may in fact want to get sleep on a regular basis (sometime between the hours of 10pm and 7am, probably!)  During the day, jumping jacks are probably ok. If you have any problems or if neighbors complain call me at (phone number hidden) and mediate over the phone or in person.   Hull st. court apartment rules: 0.  Absolutely NO smoking in the apartment or  building.  Anyhow if you need to, please do go out to Hull street and people watch while smoking. The North end has multiple cigar bars, too! 1.  Most important, please, No Parties = be quiet, use ""indoor voices"" like they taught us in grade school!  Also, keep the stereo at a reasonable level, etc.   I",False,True,False,False,True,642.0,,False,True,small,True,medium
23399863,Huge family 2 bedroom in Ideal Upper Manhattan,61574274667,Rebecca,Manhattan,Harlem,40.8087,-73.94157,United States,1.0,Entire home/apt,2013.0,1056,211,2.0,17.0,6/16/2019,3.31,3.0,1.0,19.0,This is a quiet building and we would only like guests that want quiet and privacy.  Absolutely no smoking on the premises.,True,False,False,False,True,528.0,low,False,True,new,True,high
8255244,Amazing 1 Bedroom Greenwich Village,75405836549,Scott,Manhattan,Greenwich Village,40.7274,-73.99991,United States,0.0,Entire home/apt,2019.0,1104,221,3.0,0.0,,0.0,1.0,1.0,193.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",True,False,False,False,False,368.0,medium,False,False,new,True,high
25422937,Old style Bk,40116454267,Carlo,Brooklyn,Sunset Park,40.64383,-74.02051,United States,2.0,Private room,2020.0,207,41,4.0,0.0,,0.0,5.0,1.0,179.0,"No pets, no smoking, no more than 6 guests. We welcome families traveling for pleasure.  No corporate customers. 2 nights minimum.",False,True,False,False,False,51.75,medium,True,False,new,False,low
34430950,"Bright, airy, private room/shared bath-W Harlem",66040913780,Ed,Manhattan,Harlem,40.82046,-73.94573,,2.0,Private room,2014.0,883,177,1.0,69.0,12/22/2021,0.89,3.0,1.0,146.0,none,False,True,False,False,True,883.0,medium,False,True,new,True,high
45434423,Close by La Guardia airport,49185705961,Aleida,Queens,East Elmhurst,40.76078,-73.87661,United States,1.0,Private room,2006.0,535,107,1.0,97.0,6/27/2019,3.86,1.0,2.0,149.0,No Smoking,True,False,False,False,False,535.0,medium,False,True,small,False,medium
46949935,Bushwick Palace,59872153021,Alexandra,Brooklyn,Bushwick,40.70353,-73.9288,United States,1.0,Private room,2013.0,179,36,4.0,0.0,,0.0,3.0,1.0,0.0,Keep the apartment clean & tidy and take care of the furnishings No smoking No  pets No parties Contact me immediately with any questions or concerns $150.00 Cleaning Fee Enjoy your stay!,True,False,False,False,True,44.75,,False,False,new,False,low
38899057,Huge One of A Kind Loft West Village/Meatpacking,73488409805,Marlon,Manhattan,Chelsea,40.74039,-74.00029,United States,1.0,Private room,2008.0,814,163,2.0,1.0,9/14/2017,0.05,5.0,1.0,0.0,none,False,True,False,False,True,407.0,,True,True,new,True,medium
19284123,Sparkling Pad near Times Square HK -w- Full Bed,90657138242,Bryan,Manhattan,Hell's Kitchen,40.76361,-73.98847,United States,1.0,Private room,2008.0,677,135,2.0,3.0,5/30/2019,0.24,2.0,2.0,0.0,"No Smoking in the house,  Respect and take care of apartment.  Any dishes you use should be clean/dishwasher loaded and run..  ",True,False,False,False,True,338.5,,False,True,small,True,medium
20821726,Good place to stay NYC,85080341240,Erasmo,Queens,Ditmars Steinway,40.76932,-73.90113,United States,2.0,Private room,2021.0,183,37,3.0,14.0,1/1/2019,1.42,5.0,1.0,0.0,"We are both professionals who, while friendly and definitely social, like to sleep when we get the chance. We expect our guests to be respectful of the space, and I promise we will do the same! No smoking in the house, please!",False,True,False,False,False,61.0,,True,True,new,False,low
7268284,Charming 1 bdr near Central Park,47275540601,Karina,Manhattan,Upper West Side,40.78481,-73.97414,United States,2.0,Entire home/apt,2014.0,910,182,2.0,1.0,12/19/2015,0.02,5.0,1.0,68.0,none,False,True,False,False,True,455.0,medium,True,True,new,True,high
17340579,Vintage east village apartment,67715430461,M,Manhattan,East Village,40.72804,-73.98726,United States,0.0,Private room,2004.0,1028,206,2.0,3.0,4/9/2018,0.19,3.0,1.0,0.0,A few items to keep costs low and accommodations comfortable: â€¢ Only guests included in the booking are allowed in the apartment.  â€¢ No smoking in/near the apartment. â€¢ No shoes in the apartment. Slippers are provided. â€¢ Clean up after yourself and leave the apartment as you found it. â€¢ Be mindful of neighbors and other guests.  â€¢ Turn off the lights when you're not in the room.  â€¢ Tell me how I can help you enjoy your stay!,False,True,False,False,True,514.0,,False,True,new,True,high
4941997,Home 4 Medical Professionals-St John's Episcopal 2,76351840620,Stat,Queens,Far Rockaway,40.59642,-73.75606,United States,1.0,Private room,2008.0,635,127,6.0,5.0,12/2/2017,0.11,1.0,43.0,141.0,"1. No damage to the house or furniture 2. No Smoking, No Pets, No Drugs 3. No more sleepover people then you booked 4. Keep quiet after 11:00 PM 5. Be respectful to neighbors 6. Keep the kitchen clean after used 7. Keep the bathroom clean after used 8. Check-in: 3PM, Check-out: 11:00AM",True,False,False,False,False,105.83333333333333,medium,False,True,professional,True,medium
22998893,Beautiful Family Apt close to Broadway Station N/W,83031624815,Erica,Queens,Astoria,40.76551,-73.92904,United States,2.0,Entire home/apt,2005.0,699,140,2.0,23.0,6/30/2019,3.5,4.0,1.0,265.0,"No smoking, no pets. Rest of the house is a mix of classical and jazz musicians, so bring your instrument if you want to jam.",False,True,False,False,False,349.5,high,False,True,new,True,medium
34882732,Seaux Blu Urban Boho Studio,64029352409,Myah,Brooklyn,Bedford-Stuyvesant,40.68041,-73.93853,United States,1.0,Entire home/apt,2017.0,487,97,2.0,48.0,12/12/2021,0.93,2.0,1.0,0.0,none,True,False,False,False,False,243.5,,False,True,new,False,medium
7531179,Gorgeous bedroom near Central Park,77185823200,Jackie,Manhattan,Upper West Side,40.78107,-73.97817,United States,2.0,Private room,2021.0,915,183,5.0,1.0,11/21/2015,0.02,4.0,1.0,227.0,We just ask that you respect the other guests and residents in the building.,False,True,False,False,True,183.0,high,False,True,new,True,high
6226094,Cozy Walk-up Apt in the Historic Lower East Side.,8961965439,Kimberly,Manhattan,Chinatown,40.71475,-73.9912,United States,2.0,Entire home/apt,2011.0,578,116,2.0,13.0,4/4/2018,0.37,1.0,1.0,254.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",False,True,False,False,False,289.0,high,False,True,new,False,medium
52292885,"MINI COZY Room Close to NYU  Langone H/Metro N,R",55581421615,Jason,Brooklyn,Sunset Park,40.638,-74.01619,United States,1.0,Private room,2022.0,756,151,1.0,14.0,5/28/2019,1.0,3.0,8.0,127.0,"Please Note: This unit was just renovated last year and it comfortably accommodates 6 guests, but up to 7 guests are permitted if you so desire (two guests in each bedroom and 1 or 2 guests on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or ne",False,True,False,False,False,756.0,medium,False,True,experienced,True,medium
48486985,Large Sun-Lit 1 Br Apartment,82753647812,Keith,Brooklyn,Flatbush,40.64053,-73.95785,United States,0.0,Entire home/apt,2010.0,492,98,2.0,21.0,7/21/2017,0.55,2.0,1.0,417.0,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",False,True,False,False,False,246.0,,False,True,new,False,medium
2220262,Short Term Stay in Chelsea/MP NYC,44197546771,Renee,Manhattan,Chelsea,40.74583,-74.00363,United States,0.0,Entire home/apt,2020.0,812,162,7.0,0.0,,0.0,1.0,1.0,398.0,none,False,True,False,False,False,116.0,,False,False,new,True,medium
26736307,Charming One Bedroom in Central Williamsburg,16199107572,Holly,Brooklyn,Williamsburg,40.71413,-73.96075,United States,1.0,Entire home/apt,2003.0,118,24,3.0,7.0,7/6/2019,6.0,5.0,1.0,6.0,"Just be respectful, clean, and quiet after 10:00PM!",True,False,False,False,True,39.333333333333336,low,True,True,new,False,low
29477372,Stay in the Heart of Queens B2,21674456065,Gustavo,Queens,Elmhurst,40.74746,-73.87984,United States,2.0,Private room,2008.0,738,148,2.0,14.0,2/26/2022,2.32,5.0,3.0,356.0,none,False,True,False,False,True,369.0,high,True,True,small,True,medium
9558120,Luxury building studio apartment,87782669773,Viola,Manhattan,Midtown,40.76507,-73.98393,United States,0.0,Entire home/apt,2021.0,564,113,5.0,1.0,5/4/2016,0.03,2.0,1.0,308.0,none,False,True,False,False,False,112.8,high,False,True,new,False,medium
52238759,"solo pueden reservar  mujeres, es casa de familia.",66082267930,Liliana,Queens,Forest Hills,40.73677,-73.84784,United States,2.0,Private room,2016.0,567,113,5.0,3.0,9/13/2018,0.2,4.0,2.0,355.0,No Smoking,True,False,False,False,False,113.4,high,False,True,small,False,medium
29556903,Queen Charlotteâ€™s in Bâ€™klyn  (for 1 guest),3966273887,Leah,Brooklyn,East Flatbush,40.64141,-73.94054,United States,2.0,Private room,2008.0,797,159,1.0,98.0,2/25/2022,2.04,4.0,3.0,363.0,none,True,False,False,False,False,797.0,high,False,True,small,True,medium
22125154,New york Multi-unit building,83784601796,Linda,Brooklyn,Greenpoint,40.72305,-73.94576,United States,1.0,Entire home/apt,2020.0,1181,236,1.0,0.0,,0.0,4.0,1.0,12.0,No Smoking,True,False,False,False,True,1181.0,low,False,False,new,True,high
31166305,Cozy 1 bedroom apartment in Astoria!,49916669552,Marina,Queens,Astoria,40.76798,-73.91133,United States,1.0,Entire home/apt,2021.0,639,128,3.0,3.0,2/13/2022,1.64,5.0,1.0,24.0,none,True,False,False,False,True,213.0,low,True,True,new,True,medium
29683380,Cozy & Comfortable Private Room in Charming Apt,41666070421,Ala,Brooklyn,East Flatbush,40.6502,-73.95194,United States,1.0,Private room,2022.0,518,104,2.0,37.0,2/24/2022,4.81,4.0,1.0,80.0,none,False,True,False,False,False,259.0,medium,False,True,new,False,medium
52466859,Beautiful place in historic Bed Stuy neighborhood,68431006997,Mark,Brooklyn,Bedford-Stuyvesant,40.68352,-73.92557,United States,1.0,Entire home/apt,2022.0,1144,229,2.0,21.0,6/19/2019,1.31,5.0,1.0,26.0,"As I can't keep up the cleaning duty 24/7, please clean after yourself as you enter.  Read carefully the instructions and the cancelation. I have works and I won't promise to be at the house 24/24,but I will try my best if you need help.  Living and kitchen are prohibited while these are my working place.  Must notify me if you're having guests.  If you need anything, I'm glad to help in my power. Just ask!",False,True,False,False,True,572.0,low,True,True,new,True,high
25718418,"""In the Heights"" King Size Br w/shared baths.",68435995302,Gus,Manhattan,Washington Heights,40.8509,-73.93345,United States,0.0,Private room,2016.0,842,168,1.0,9.0,7/2/2019,5.19,3.0,5.0,84.0,"All guests must observe the following house rules: The hallways are narrow. Take care not to make marks or scratches from suitcases on the walls. Towels for the Rainbow Room are gray and can be found in the small night white nightstand next to the desk. Towels for the Marble Room are white and can be found in the closet. Beach, hand, and face towels are in the hallway mirrored dresser. Each bathroom has a hairdryer. No smoking anywhere on the premises or around the building.  The guest must keep the room clean. Please dispose of the garbage can bag upon checkout and leave the used towels and sheets in the hamper. Food is not allowed in rooms. Do not leave any food items or personal belongings in the  Guests may NOT place hot pans or cooking items on the marble counters without a trivet. Hot items may damage the counters and will be deducted from the security deposit.  Please ensure when you leave the property to place all dirty towels in the hampers provided in your closet. When using ",False,True,False,False,False,842.0,medium,False,True,small,True,high
